Partner Name,date,sales,mean_weekly
A Flourshop,2023-08-05,0,NA
A Flourshop,2023-08-06,0,NA
A Flourshop,2023-08-07,0,NA
A Flourshop,2023-08-08,0,NA
A Flourshop,2023-08-09,0,NA
A Flourshop,2023-08-10,0,NA
A Flourshop,2023-08-11,0,0
A Flourshop,2023-08-12,0,0
A Flourshop,2023-08-13,0,0
A Flourshop,2023-08-14,0,0
A Flourshop,2023-08-15,0,0
A Flourshop,2023-08-16,0,0
A Flourshop,2023-08-17,0,0
A Flourshop,2023-08-18,0,0
A Flourshop,2023-08-19,0,0
A Flourshop,2023-08-20,0,0
A Flourshop,2023-08-21,0,0
A Flourshop,2023-08-22,0,0
A Flourshop,2023-08-23,0,0
A Flourshop,2023-08-24,0,0
A Flourshop,2023-08-25,0,0
A Flourshop,2023-08-26,0,0
A Flourshop,2023-08-27,0,0
A Flourshop,2023-08-28,0,0
A Flourshop,2023-08-29,0,0
A Flourshop,2023-08-30,0,0
A Flourshop,2023-08-31,0,0
A Flourshop,2023-09-01,0,0
A Flourshop,2023-09-02,0,0
A Flourshop,2023-09-03,0,0
A Flourshop,2023-09-04,0,0
A Flourshop,2023-09-05,0,0
A Flourshop,2023-09-06,0,0
A Flourshop,2023-09-07,0,0
A Flourshop,2023-09-08,0,0
A Flourshop,2023-09-09,0,0
A Flourshop,2023-09-10,0,0
A Flourshop,2023-09-11,0,0
A Flourshop,2023-09-12,0,0
A Flourshop,2023-09-13,0,0
A Flourshop,2023-09-14,0,0
A Flourshop,2023-09-15,0,0
A Flourshop,2023-09-16,0,0
A Flourshop,2023-09-17,0,0
A Flourshop,2023-09-18,0,0
A Flourshop,2023-09-19,0,0
A Flourshop,2023-09-20,0,0
A Flourshop,2023-09-21,0,0
A Flourshop,2023-09-22,0,0
A Flourshop,2023-09-23,0,0
A Flourshop,2023-09-24,0,0
A Flourshop,2023-09-25,0,0
A Flourshop,2023-09-26,0,0
A Flourshop,2023-09-27,0,0
A Flourshop,2023-09-28,0,0
A Flourshop,2023-09-29,0,0
A Flourshop,2023-09-30,0,0
A Flourshop,2023-10-01,0,0
A Flourshop,2023-10-02,0,0
A Flourshop,2023-10-03,0,0
A Flourshop,2023-10-04,0,0
A Flourshop,2023-10-05,0,0
A Flourshop,2023-10-06,0,0
A Flourshop,2023-10-07,0,0
A Flourshop,2023-10-08,0,0
A Flourshop,2023-10-09,0,0
A Flourshop,2023-10-10,0,0
A Flourshop,2023-10-11,0,0
A Flourshop,2023-10-12,0,0
A Flourshop,2023-10-13,0,0
A Flourshop,2023-10-14,0,0
A Flourshop,2023-10-15,0,0
A Flourshop,2023-10-16,0,0
A Flourshop,2023-10-17,0,0
A Flourshop,2023-10-18,0,0
A Flourshop,2023-10-19,0,0
A Flourshop,2023-10-20,0,0
A Flourshop,2023-10-21,0,0
A Flourshop,2023-10-22,0,0
A Flourshop,2023-10-23,0,0
A Flourshop,2023-10-24,0,0
A Flourshop,2023-10-25,0,0
A Flourshop,2023-10-26,0,0
A Flourshop,2023-10-27,0,0
A Flourshop,2023-10-28,0,0
A Flourshop,2023-10-29,0,0
A Flourshop,2023-10-30,0,0
A Flourshop,2023-10-31,0,0
